number,title,base,head,baseSHA,headSHA,mergeBase,draft,mergeability,mergeState,checks,reviews,commitsAhead,files,additions,deletions,updated,issue,parent,children,stacked,patchAbsorbed,patchUnmatched,status,superseded,dependencies
52,ISA-114 / TC-09B — retirar backend duplicado,vantareapp/isa-113-tc-09a-auditoria-final-de-consumidores-y-matriz-de-retirada,vantareapp/isa-114-tc-09b-retirar-backend-de-telemetria-duplicado,2b33177e1abe5d159a9de14c3b52d9bfec58c947,578bd704adda1be76b7146fb9d2414684e0f9104,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",132,508,579,8978,2026-08-01T13:10:22Z,114,51,[53],True,0,130,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
51,ISA-113: audit final telemetry consumers,vantareapp/isa-112-tc-08e-cutover-engineerspotter-sobre-lmu-real,vantareapp/isa-113-tc-09a-auditoria-final-de-consumidores-y-matriz-de-retirada,2fff97055096731f0456129d483fa05943f60d57,2b33177e1abe5d159a9de14c3b52d9bfec58c947,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",131,444,284,16,2026-08-01T12:39:24Z,113,50,[52],True,0,129,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
50,ISA-112: cut over Engineer and Spotter to canonical LMU runtime,vantareapp/isa-111-tc-08d-separar-runtime-engineer-sin-cambiar-comportamiento,vantareapp/isa-112-tc-08e-cutover-engineerspotter-sobre-lmu-real,905ad1e2306bc3e8e2b2d5de824c7a35268f3829,2fff97055096731f0456129d483fa05943f60d57,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",130,442,767,58,2026-08-01T12:25:58Z,112,49,[51],True,0,128,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
49,feat(telemetry): separate Engineer runtime input,vantareapp/isa-110-tc-08c-replay-parity-de-monitores-spotter-y-eventos,vantareapp/isa-111-tc-08d-separar-runtime-engineer-sin-cambiar-comportamiento,a9ae7dba664035157d24a746775345d439ef0f98,905ad1e2306bc3e8e2b2d5de824c7a35268f3829,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",129,436,721,364,2026-08-01T11:54:50Z,111,48,[50],True,0,127,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
48,TC-08C: characterize Engineer replay parity,vantareapp/isa-109-tc-08b-proyeccion-canonica-y-adapter-puro-engineer,vantareapp/isa-110-tc-08c-replay-parity-de-monitores-spotter-y-eventos,825a46b54beaf95d4ccb2193de33b6281939ff07,a9ae7dba664035157d24a746775345d439ef0f98,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",128,423,887,13,2026-08-01T11:19:58Z,110,47,[49],True,0,126,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
47,TC-08B: project canonical Engineer input,vantareapp/isa-130-tc-08a1-geometria-canonica-spotter-con-evidencia-lmu-real,vantareapp/isa-109-tc-08b-proyeccion-canonica-y-adapter-puro-engineer,c6e40ed2614196a7afca839aef3610674f3eec07,825a46b54beaf95d4ccb2193de33b6281939ff07,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",127,420,2439,109,2026-08-01T11:01:18Z,109,46,[48],True,0,125,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
46,feat(telemetry): admit LMU spotter geometry (ISA-130),vantareapp/isa-108-tc-08a-auditoria-de-capabilities-por-monitor-engineer,vantareapp/isa-130-tc-08a1-geometria-canonica-spotter-con-evidencia-lmu-real,ee58e3a747c9207efdceb8680226bc1bbc0e31b4,c6e40ed2614196a7afca839aef3610674f3eec07,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",122,410,626,40,2026-08-01T10:31:30Z,130,45,[47],True,0,122,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
45,docs(telemetry): audit Engineer capabilities,vantareapp/isa-107-tc-07c-cutover-overlay-y-validacion-lmu-real,vantareapp/isa-108-tc-08a-auditoria-de-capabilities-por-monitor-engineer,29b9b3dd6e12eb030496eac65d449555bcfa75e7,ee58e3a747c9207efdceb8680226bc1bbc0e31b4,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",121,408,191,5,2026-08-01T10:04:32Z,108,44,[46],True,0,121,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
44,feat(telemetry): TC-07C cutover Overlay,vantareapp/isa-106-tc-07b-shadow-wailssse-en-studio-desktop-y-obs,vantareapp/isa-107-tc-07c-cutover-overlay-y-validacion-lmu-real,e3bacdb1011df908369db2903c79b0a13c6adc9a,29b9b3dd6e12eb030496eac65d449555bcfa75e7,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",120,407,561,108,2026-08-01T01:17:17Z,107,43,[45],True,0,120,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
43,feat(telemetry): TC-07B overlay shadow Wails/SSE,vantareapp/isa-129-tc-07a1-senales-canonicas-overlay-y-retirada-del-mock,vantareapp/isa-106-tc-07b-shadow-wailssse-en-studio-desktop-y-obs,7f679e6160be95d8d7be2409f273f9f5f5e7dc7f,e3bacdb1011df908369db2903c79b0a13c6adc9a,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",119,398,1184,50,2026-08-01T01:03:51Z,106,42,[44],True,0,119,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
42,docs(telemetry): close ISA-129 overlay signal evidence,vantareapp/isa-105-tc-07a-proyeccion-overlay-y-shadow-comparator,vantareapp/isa-129-tc-07a1-senales-canonicas-overlay-y-retirada-del-mock,c9acee24cf4c4d80922b380b12f7367c2a60c937,7f679e6160be95d8d7be2409f273f9f5f5e7dc7f,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",118,384,16935,982,2026-08-01T00:17:22Z,129,41,[43],True,0,118,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
41,feat(telemetry): add overlay shadow comparator,vantareapp/isa-104-tc-06d-inspector-privacidad-y-export-diagnostico,vantareapp/isa-105-tc-07a-proyeccion-overlay-y-shadow-comparator,3b44d36713213ab642f47174c1b5d8234362cac0,c9acee24cf4c4d80922b380b12f7367c2a60c937,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",101,334,6192,20,2026-07-31T12:50:51Z,105,40,[42],True,0,101,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
40,feat(telemetry): add private diagnostics inspector,vantareapp/isa-103-tc-06c-replay-raw-canonico-e-historico,vantareapp/isa-104-tc-06d-inspector-privacidad-y-export-diagnostico,8b89c0adafed46a3c2c42cd52c858c8c185aa8bf,3b44d36713213ab642f47174c1b5d8234362cac0,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",89,311,10113,663,2026-07-31T10:10:58Z,104,39,[41],True,0,89,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
39,feat(telemetry): add deterministic replay and migrations,vantareapp/isa-102-tc-06b-recordingsink-sesiones-y-recuperacion,vantareapp/isa-103-tc-06c-replay-raw-canonico-e-historico,8683f036bc1169be2e27ea50982ebf86af369bed,8b89c0adafed46a3c2c42cd52c858c8c185aa8bf,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",86,241,4672,14,2026-07-30T21:02:52Z,103,38,[40],True,0,86,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
38,feat(telemetry): add durable recording sessions (ISA-102),vantareapp/isa-101-tc-06a-auditoria-de-almacenamiento-y-esquema-historico,vantareapp/isa-102-tc-06b-recordingsink-sesiones-y-recuperacion,6aa46f17a613bd85b6eafbf22db5a7a70b527a00,8683f036bc1169be2e27ea50982ebf86af369bed,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",85,220,5213,42,2026-07-30T19:19:04Z,102,37,[39],True,0,85,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
37,TC-06A: decide historical telemetry storage,vantareapp/isa-41-tc-05c-contratos-typescript-y-harness-de-observabilidad,vantareapp/isa-101-tc-06a-auditoria-de-almacenamiento-y-esquema-historico,4801dced7f93ab13ef639f01c3c4e6e9790b5d8c,6aa46f17a613bd85b6eafbf22db5a7a70b527a00,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",84,195,3287,13,2026-07-30T13:17:43Z,101,36,[38],True,0,84,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
36,feat(telemetry): add browser transport contract,vantareapp/isa-40-tc-05b-wails-y-sse-con-full-snapshot-sequence-y-resync,vantareapp/isa-41-tc-05c-contratos-typescript-y-harness-de-observabilidad,ebb0bd7abc4b2614665a1918a94cc068f6c92edc,4801dced7f93ab13ef639f01c3c4e6e9790b5d8c,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",83,158,1920,10,2026-07-30T10:19:21Z,41,35,[37],True,0,83,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
35,TC-05B: add product projection transport,vantareapp/isa-39-tc-05a-proyecciones-versionadas-por-producto,vantareapp/isa-40-tc-05b-wails-y-sse-con-full-snapshot-sequence-y-resync,efcc77c60f173a160e8c186f54ccfb43da5be692,ebb0bd7abc4b2614665a1918a94cc068f6c92edc,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",82,145,2198,14,2026-07-30T09:37:48Z,40,32,[36],True,0,82,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
34,ENG-03: adapt Engineer projection payload,vantareapp/isa-39-tc-05a-proyecciones-versionadas-por-producto,vantareapp/isa-127-eng-03-adaptacion-del-payload-engineer-sobre-tc-05a,efcc77c60f173a160e8c186f54ccfb43da5be692,e224495064deb53fcdaa2cdfb7d99726a5d92d05,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",86,163,3541,27,2026-08-01T17:42:40Z,127,32,[],True,0,85,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
33,TA-03: characterize LMU DuckDB history schema,vantareapp/isa-124-ta-02-corpus-sanitizado-y-contrato-de-importacion,vantareapp/isa-126-ta-03-caracterizacion-duckdb-lmu-y-modelo-historico-canonico,f59fd3d2e1971944ee6cf2979f5535c7ac8d2a29,dc215665a0060147e1e8f36d23b128339beab241,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",83,149,2234,40,2026-08-01T17:56:59Z,126,30,[58],True,0,83,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
32,TC-05A: add versioned product projections,vantareapp/isa-38-tc-04d-fan-out-backpressure-observabilidad-y-soak,vantareapp/isa-39-tc-05a-proyecciones-versionadas-por-producto,08836514d973e7833db8a58720e0aae38c47e746,efcc77c60f173a160e8c186f54ccfb43da5be692,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",81,140,1802,23,2026-07-28T22:32:05Z,39,29,"[35, 34]",True,0,81,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
31,ENG-02: define Engineer projection capability contract,vantareapp/isa-123-eng-01-auditoria-clean-room-crewchiefdre-y-codigo-vantare,vantareapp/isa-125-eng-02-contratos-engineerprojection-capabilities-y-envelope,7a1cd702bc1f50e13a3f351360e6a018d0bd7423,df0c20260b925940cefbbf11aa07007b4589c4ab,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",81,137,967,14,2026-07-28T22:16:05Z,125,28,[],True,0,81,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
30,TA-02: safe telemetry import contract,vantareapp/isa-122-ta-01-investigacion-competitiva-fuentes-lmu-y-producto,vantareapp/isa-124-ta-02-corpus-sanitizado-y-contrato-de-importacion,0d7686b168f60ae9c21d55ffd995ce7837caff40,f59fd3d2e1971944ee6cf2979f5535c7ac8d2a29,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",81,143,1914,18,2026-07-28T22:07:20Z,124,27,[33],True,0,81,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
29,feat(telemetry): add bounded runtime fanout,vantareapp/isa-120-gov-01-expediente-canonico-handoffs-vivos-y-flujo-de-ramas,vantareapp/isa-38-tc-04d-fan-out-backpressure-observabilidad-y-soak,67e263392b2192ee11f2ef4ccb161331dda3c735,08836514d973e7833db8a58720e0aae38c47e746,f492007ced82766873890990ddebf73e87486dec,True,CONFLICTING,DIRTY,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",80,123,1865,16,2026-07-28T21:50:10Z,38,26,[32],True,0,80,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
28,docs(engineer): audit beta architecture and clean-room scope,vantareapp/isa-120-gov-01-expediente-canonico-handoffs-vivos-y-flujo-de-ramas,vantareapp/isa-123-eng-01-auditoria-clean-room-crewchiefdre-y-codigo-vantare,67e263392b2192ee11f2ef4ccb161331dda3c735,7a1cd702bc1f50e13a3f351360e6a018d0bd7423,f492007ced82766873890990ddebf73e87486dec,True,CONFLICTING,DIRTY,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",80,131,1454,18,2026-07-28T21:37:58Z,123,26,[31],True,0,80,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
27,docs(telemetry-analysis): close TA-01 research and product contract,vantareapp/isa-120-gov-01-expediente-canonico-handoffs-vivos-y-flujo-de-ramas,vantareapp/isa-122-ta-01-investigacion-competitiva-fuentes-lmu-y-producto,67e263392b2192ee11f2ef4ccb161331dda3c735,0d7686b168f60ae9c21d55ffd995ce7837caff40,f492007ced82766873890990ddebf73e87486dec,True,CONFLICTING,DIRTY,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",80,131,470,14,2026-07-28T21:24:02Z,122,26,[30],True,0,80,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
26,docs(program): add canonical Vantare handoffs,vantareapp/isa-37-tc-04c-derivaciones-ordenadas-acotadas-y-versionadas,vantareapp/isa-120-gov-01-expediente-canonico-handoffs-vivos-y-flujo-de-ramas,44c7513499f1ab88ebf1aedbc02d3b8e5feda99e,25569154ae2eae3f52a73a41901ce23b54453a98,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",157,119,2583,12,2026-08-01T00:19:15Z,120,25,"[29, 28, 27]",True,0,157,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
25,"ISA-37 / TC-04C — derivaciones ordenadas, acotadas y versionadas",vantareapp/isa-36-tc-04b-sessioncoordinator-relojes-y-hechos-ordenados,vantareapp/isa-37-tc-04c-derivaciones-ordenadas-acotadas-y-versionadas,7e4d13247bbc87403806daac54fd9b920ff96687,44c7513499f1ab88ebf1aedbc02d3b8e5feda99e,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",78,104,1173,0,2026-07-27T00:28:19Z,37,24,[26],True,0,78,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
24,"ISA-36 / TC-04B — SessionCoordinator, relojes y hechos ordenados",vantareapp/isa-35-tc-04a-reducer-single-writer-y-snapshot-inmutable,vantareapp/isa-36-tc-04b-sessioncoordinator-relojes-y-hechos-ordenados,37cb64e2cd17b29deaf542441a79aa0c799cf4f7,7e4d13247bbc87403806daac54fd9b920ff96687,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",77,99,1776,39,2026-07-27T00:06:33Z,36,23,[25],True,0,77,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
23,ISA-35: reducer single-writer y snapshot inmutable,vantareapp/isa-34-tc-03e-matriz-de-autoridad-y-fusion-por-campo-lmu,vantareapp/isa-35-tc-04a-reducer-single-writer-y-snapshot-inmutable,d0e89d8cc1460d218d885b186d3087f65c915da2,37cb64e2cd17b29deaf542441a79aa0c799cf4f7,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",71,96,973,0,2026-07-26T22:53:32Z,35,22,[24],True,0,71,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
22,ISA-34 / TC-03E — matriz de autoridad y fusión por campo LMU,vantareapp/isa-33-tc-03d-adquisicion-rest-local-del-driver-lmu,vantareapp/isa-34-tc-03e-matriz-de-autoridad-y-fusion-por-campo-lmu,08323022c79cc7d11096ed604c61da702dfeeee9,d0e89d8cc1460d218d885b186d3087f65c915da2,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",65,93,999,146,2026-07-26T22:08:13Z,34,21,[23],True,0,65,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
21,ISA-33 / TC-03D: adquisición REST local del driver LMU,vantareapp/isa-32-tc-03c-adquisicion-shared-memory-del-driver-lmu,vantareapp/isa-33-tc-03d-adquisicion-rest-local-del-driver-lmu,539da68604d14df88f0d87638028f1f46ca95d8e,08323022c79cc7d11096ed604c61da702dfeeee9,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",59,90,1305,9,2026-07-21T22:31:37Z,33,20,[22],True,0,59,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
20,feat(telemetry): acquire validated LMU shared memory,vantareapp/isa-31-tc-03b-drivermanager-lifecycle-y-seleccion-de-simulador,vantareapp/isa-32-tc-03c-adquisicion-shared-memory-del-driver-lmu,6d897d578b8dbe028e97cee20247bfe14478cc0e,539da68604d14df88f0d87638028f1f46ca95d8e,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",55,87,2426,8,2026-07-21T21:40:24Z,32,19,[21],True,0,55,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
19,feat(telemetry): add deterministic driver manager lifecycle,vantareapp/isa-30-tc-03a-inventario-raw-fixtures-y-compatibilidad-lmu,vantareapp/isa-31-tc-03b-drivermanager-lifecycle-y-seleccion-de-simulador,17622da9e2314a8b74e3193724361f6b38a11275,6d897d578b8dbe028e97cee20247bfe14478cc0e,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",28,71,1389,4,2026-07-21T19:22:02Z,31,18,[20],True,0,28,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
18,ISA-30: auditar adquisición raw y fixtures LMU,vantareapp/isa-29-tc-02d-puertos-minimos-y-guardarrailes-de-dependencias,vantareapp/isa-30-tc-03a-inventario-raw-fixtures-y-compatibilidad-lmu,8d12cf0399f1848d873a8268d12e5d3005945830,17622da9e2314a8b74e3193724361f6b38a11275,f492007ced82766873890990ddebf73e87486dec,True,MERGEABLE,CLEAN,"[{""name"": ""GitGuardian Security Checks"", ""conclusion"": ""SUCCESS"", ""status"": ""COMPLETED"", ""detailsUrl"": ""https://dashboard.gitguardian.com""}]","{""nodes"": [], ""pageInfo"": {""hasNextPage"": false}}",24,68,1172,314,2026-07-21T18:41:44Z,30,17,[19],True,0,24,INDEPENDENT_PENDING,UNKNOWN,parent + contracts/reviews; no integration authorization
