ruta_base	tratamiento	nivel_revision	motivo	lineas_base	sha256_base
.sisyphus/notepads/sprint3-core-overlays/learnings.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	45	afef637c65ee42685c8d2d04b8fdfad88a110b6cc673bac3e2d4a6bde1df4497
.sisyphus/plans/sprint2-telemetry-pipeline.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	959	c9e8973184c876a0ad1d91b1b150557e2c120f762585db73cce10990d9765162
.sisyphus/plans/vantare-foundation-sprint.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	1183	e0458c2fdbb5c5721ef75847f047a9535e80e14be4403e8c58a93d19af33343b
.sisyphus/plans/vantare-overlays-mvp.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	1221	b84d5883651affa3d23a394ef788c1f63d157f078c59f3461ddb105f44f3be4e
.sisyphus/sprint-foundation-complete.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	36	5c18bd03c777b702618081e846aae023c98d71de4eebf87970a37c450a4e31fb
.swarm/context.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	24	b505d37f25ac383c7ead3320061b9349cccfe1af9b2b1e81d438240899e5bda9
AGENTS.md	Conservar gobierno	Inventario y barrido de enlaces	Contrato/plantilla de gobierno o continuidad; Notion decide alcance y estado, GitHub aporta evidencia técnica.	34	08747dbe0b7ca671e4ffde7912a2dcbb627cb0c31a69c3069d9ea1de52d4e977
ARCHITECTURE_DIAGRAM.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	480	df39500a7932f1d357e7e8a19ff84143b99a05db59fc9c65a2d0d3767e87f933
CHANGELOG.md	Conservar referencia	Inventario y barrido de enlaces	Documento específico: usar con el contrato/tarea vigente; no se certifican aquí todas sus afirmaciones.	394	0ce8ef8d96194c3b8206f2fee07ac4e39a54ed3679127aff01ccccb87fbad59c
README.md	Actualizar	Revisión focal documentada	Sustituye portada Electron y promesas de soporte por entradas verificables de la suite Wails.	560	22d1e6afdc0f0f1b631d299007d7e8dfc0187eaf7c5c3072b22b277bb25b5b43
docs/ARCHITECTURE.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	3070	fc71259fe02c15a7ba735b775e69c9778e016641f5fa1ae7e543ad0317a56ffb
docs/AUTH-GUIDE.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	1883	689582a4e3dd3e371ac6c4262750644fdefca22d961160d7f5700a9191d85243
docs/CHANGELOG.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	17	f08e5ef43f185298d58fd2fe1b61e078dcda954b8292cc74a510a2dbb1345039
docs/IPC-BRIDGE.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	1943	02c74c71df5cedf07f128b829b11aaf9f0e041c56361c91d0a111491f5850e90
docs/OVERLAY-DEV-GUIDE.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	2091	d07c8140431711d802a8a282977fcc48f826c240593801064fdc7af7f787c888
docs/PERFORMANCE-REPORT.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	375	6f9045c3d0098556a3533b180746a8c5f047baa331d783646ec4e600ca5c5520
docs/ROADMAP.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	421	cc84c44750de8cde041f6b8251b238efc5d96e1ff3a348db05cbb0e6021ddc4a
docs/SIM-ADAPTER-GUIDE.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	4159	a883a73d3997a6970bd01fa3ffe38c53b46f9cd1bfc12fa925154785482c0132
docs/TECH-DECISIONS.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	1343	13ca66b6dea1f7c4fccf2467502eacc92fd2d49b6ebb9b06789d4e862068cdd2
docs/THEME-SYSTEM.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	1944	9e20f92a5af495901e4d6a705993b5f2397e70efd83e1dd3689bb82562963912
docs/V2-DESIGN-REFERENCE.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	124	93bb8adcab9d5005055e2b6ceb6e2da847d30583df962d05245d728de3bc6f05
docs/V2-MASTER-PLAN.md	Actualizar	Revisión focal documentada	Repara enlace local a destino existente sin alterar contenido histórico.	311	c5c485324eabf163698a48f576a134da3bf2019ae684e3a2c50b5b53fb18ad2d
docs/V2-STACK-AND-PERFORMANCE.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	975	923ed42fe4c15af30807014825dbacde105bc696f255e90337d1aa62cf6cc46b
docs/current-work-go.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	170	caa4ec7903a6bc7a3d6fb587ca024e1a539a63869b28cae851d7701902737088
docs/engineer/CHANGELOG.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	168	91345c89b0ab3b20dfbb3d419972ba83755caab01f531e16f0b740c381dc02af
docs/engineer/INDEX.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	174	b8d79180a1cdcac72e5bb8e22c1ebe357a6353d6c03c59811a3a3d2fafe39ff0
docs/engineer/README.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	178	b48cd290dc882bf762341ff816665898af8005a96e6035731f2d213cd84c7b8d
docs/engineer/REVIEW-INFORME-2026-06-27.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	359	60c43399c79578f353ca173b9bf06ee900f5e4ad901272e0bf3e1fb9e274e451
docs/engineer/agent-workflow.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	267	cda4adde23ef83f9868aa632069bd4b5f0c23af92e550152c30142e56862dcb9
docs/engineer/architecture/0001-prealpha-architecture.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	232	218dc05270ee889f561ae023981507e64b2f748ed798440c24dbe6a47910d85b
docs/engineer/architecture/crewchief-parity-audit.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	866	172645a2e5bb803fe1fa1e243f37d30e113b4ff529332a21fa2da219433f84a4
docs/engineer/architecture/crewchief-parity-report.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	245	bb2bc25e8d9f3862cf164738c3eb717badf7aed8a0ab0a359f3c3e259d57f4b3
docs/engineer/architecture/crewchief-parity.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	444	1b2ec811182c8385a19d82085dc79a42b102fcdaf8ce1723c659476dbb82d204
docs/engineer/architecture/spotter-geometry-findings.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	221	a7e6472cf6ddf3a195bd2f9d0ae93c25c224879d6a3bff37f10d3ef275db22ed
docs/engineer/architecture/tts.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	236	7e8a1324b88f23230b93177835a08b04a7ab983c5cb54b9a67c82dcc7b16ae00
docs/engineer/audits/G0-spotter-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	174	916f9c181de38d7789fa4a1ecc309c883a93ee3628a7757a5ffcedb2d924f991
docs/engineer/audits/G1.1-flags-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	230	0387a38029887115597d1dabecc655669069751bb20f309d225114ae0964eec7
docs/engineer/audits/G1.10-pitstops-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	149	b87929af7f28ef09e2642c8774cce4f97db75e027b553bd5a8330e2468632d06
docs/engineer/audits/G1.11-position-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	162	1ab8c003450cdd1cfd3525b6f57a87f1875e83af8ee2a589ec7c414d423624ea
docs/engineer/audits/G1.12-timings-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	185	a4b247e7a7dc2b270837c5730f6c681a52fdcc09481ab27a7b6d59f21edc9e9d
docs/engineer/audits/G1.2-penalties-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	209	00e0d94bf6dc02f77d14407c710f9826e63397517d9200205e7d5637b2608bf3
docs/engineer/audits/G1.6+1.7-laps-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	191	5843c45525ecd33b7d059e7e4fe65345bedd242cd6ad4e5fbc8adcd062b20833
docs/engineer/audits/G1.7-pushnow-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	150	04e8eec6b104f1897c2313887983cfe8be4f0df1a7b500790e404a6c90f76ec6
docs/engineer/audits/G1.8-sessionend-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	129	a367294b71fdf30cb623b274357fe689604c9e60dd82cbef2718b3bd73151f8b
docs/engineer/audits/G1.9-fuel-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	223	c1277879970448535166434795e95cdd2a3d994cca14dcfcfa6bf23d044a33ee
docs/engineer/audits/G2.1-racetime-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	169	1e21b125478b44ed8ffbc56778d114a003ff60204bd0b40ebb3435b1d8191fa5
docs/engineer/audits/G2.11-pearls-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	143	e46dc796c123ce8aa162e95c8db5b4ae536fafde961af8b1343c1438d8a35008
docs/engineer/audits/G2.3-tyre-iter-2.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	95	bcc84e8eb7b28d7ae7db5190e92e1272a7025f45c50f7133b0160f2613db7098
docs/engineer/audits/G2.3-tyre-iter-3.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	74	2975f9bd56df8533626d358327af00ec80a2c6cccfd67bcc10937556a7bebdcf
docs/engineer/audits/G2.4-engine-iter-2.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	99	ff78ac6e4d339977f0682e6ed898a4d3a290e6727cba383f75db3f484913e84e
docs/engineer/audits/G2.4-engine-iter-3.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	80	827c769788cacea7ce2e08b6a05b5de786002f6590c9cfdd524b42627c333be4
docs/engineer/audits/G2.7-multiclass-iter-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	169	6c5b2554dc6329a9636761844c02bc8b59567b6fdfccad52694a7c77c7d64466
docs/engineer/audits/G2.8-opponents-iter-2.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	96	f08047c7406beaa18c484ca055d41947ffb8a50208846068cd5d398652e4cddc
docs/engineer/audits/G2.8-opponents-iter-3.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	86	ea50caabebe43015bcd2e563f14d467414331ebaa4e60c1a0310067628ce2fb3
docs/engineer/audits/g3-code-pure-parity.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	180	9a8c932e669b8e816e8f77a6007319ec802cd81e4596549179a89fbd4b88f9ee
docs/engineer/audits/multi-language-audio-review.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	213	2ae85470ee1540310cc8c8eed1410b6df2d8e46160537c14b6a7d7fcabd83637
docs/engineer/audits/parity-100-final.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	394	a87c8fdc9e4104def9b80ffb7871961e54abc9d5fd9a3488e48826100aabb154
docs/engineer/audits/parity-final-v2.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	246	c8b78f2bf7efb8f09e29248517a98eeecf08365ef97c05a0f9513c00a61038e7
docs/engineer/audits/parity-final.md	Actualizar	Revisión focal documentada	Repara enlace local a destino existente sin alterar contenido histórico.	105	f63f1be757db581a552dd682397fa02befac65e23cf8b2a6d552cb50363fa4bf
docs/engineer/audits/parity-review-cycle-1.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	730	d30eeea405d5f39e4ca6e78a04ee157d558105a627fef3f50c977c17b2440908
docs/engineer/audits/parity-review-cycle-2.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	332	22296762d281f1248428054cdf231df996d18ee2cd904e6fd7e38dcd453dce2e
docs/engineer/audits/parity-with-audio.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	298	cb2e88ae8c2fd280c42f370d64e5a7aff469d6a2ed39615b8ffe2f7d0ebc61b3
docs/engineer/current-plan.md	Referencia histórica	Inventario y barrido de enlaces	Capa antigua o registro de agentes; fuera del índice vigente, conservar contexto y evidencias de su corte.	566	45f85bf0a04d064b5b6b337f28049bc7c54cbd04ec6208a57d5048d714507c56
